"","tweet","city","movie","day","Sentiment_Score"
"408","'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/F0nt4CcVF0 https://t.co/uafUATlb6x","Los Angeles","Captain America: Civil War","05.07.2016",0.7253942049515
"409","'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/DgZtDCDjho","Los Angeles","Captain America: Civil War","05.07.2016",0.287180459546483
"410","RT @CBR: REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/8LxJR2Icdo https://t.co/D4JZgWLGxn","Los Angeles","Captain America: Civil War","05.07.2016",0.809119401889549
"411","RT @THR: #CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/nitVTJ9XvH https://t.co/6LoIfVF3sX","Los Angeles","Captain America: Civil War","05.07.2016",0.272859864115814
"412","#CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/2TUtz2wvn1 https://t.co/agcrJcBI4y","Los Angeles","Captain America: Civil War","05.07.2016",0.512010084971007
"413","#CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/G2ChcCSRaB https://t.co/HMFvgTZoz5","Los Angeles","Captain America: Civil War","05.07.2016",0.363271151658527
"414","RT @EntEarth: Review: #CaptainAmericaCivilWar is a deeply felt film and one of Marvel's best https://t.co/e1qS1CYplq https://t.co/PnMYvVplAw","Los Angeles","Captain America: Civil War","05.07.2016",0.938983930154788
"415","Friday Afternoon Movie Viewing: Captain America: Civil War. (@ ArcLight Cinemas in Los Angeles, CA) https://t.co/MA5doefW5z","Los Angeles","Captain America: Civil War","05.07.2016",0.87711687833609
"416","Captain America Civil War is the best Marvel movie I've ever seen.","Los Angeles","Captain America: Civil War","05.07.2016",0.968392656990688
"417","Captain America civil war hands down best superhero movie ever!","Los Angeles","Captain America: Civil War","05.07.2016",0.997767140028784
"418","#CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/nitVTJ9XvH https://t.co/6LoIfVF3sX","Los Angeles","Captain America: Civil War","05.07.2016",0.238159801581818
"419","RT @slashfilm: 'Captain America: Civil War' Review: This Is the Superhero Movie You've Been Waiting For https://t.co/oufrBnqC3R https://t.c…","Los Angeles","Captain America: Civil War","05.07.2016",0.913172297254225
"420","https://t.co/m95GWyxsI1 : ICYMI - My Captain America: Civil War review, it's as good as… https://t.co/1328A8Eywb https://t.co/UV5T6RYzNF","Los Angeles","Captain America: Civil War","05.07.2016",0.747150628363502
"421","I liked a @YouTube video https://t.co/Ffs2Gpgsxh Captain America: Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.07.2016",0.896482041520637
"422","Movie Review: ""Captain America: Civil War"" (2016) https://t.co/VWpWqc97zT on @bloglovin","Los Angeles","Captain America: Civil War","05.07.2016",0.801230855945863
"423","CAPTAIN AMERICA: CIVIL WAR
<U+2605><U+2605><U+2605><U+2605> / 5 stars

*NO SPOILERS*

""Remember watching the last couple of standalone... https://t.co/AbYUw3nhac","Los Angeles","Captain America: Civil War","05.07.2016",0.88978601113917
"424","*NO SPOILERS*

""Remember watching the last couple of standalone superhero movies and thinking to yourself,... https://t.co/nv4EwYFrq7","Los Angeles","Captain America: Civil War","05.07.2016",0.961171665152513
"425","'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal https://t.co/9wdj9mutQY via @thr- some in depth info here","Los Angeles","Captain America: Civil War","05.07.2016",0.942475064223903
"426","I liked a @YouTube video https://t.co/9VRCJsqHYc Captain America: Civil War Full Movie Review! #SHRoundup","Los Angeles","Captain America: Civil War","05.07.2016",0.779110777061868
"427","6 Ways to Write a Marvel Movie, According to the Screenwriters of 'Captain America: Civil War' https://t.co/nyV2Z8vsEl","Los Angeles","Captain America: Civil War","05.07.2016",0.328333396796551
"428","RT @enews: 20 burning questions you'll have after watching #CaptainAmericaCivilWar:
https://t.co/4T3w24OJFt https://t.co/Gao7EntVXV","Los Angeles","Captain America: Civil War","05.07.2016",0.821971312383705
"429","NOW PLAYING: CAPTAIN AMERICA - CIVIL WAR The latest marvel movie used #LiteRibbon, #LiteStix and #LiteMat! https://t.co/Sp7TG0nU1R","Los Angeles","Captain America: Civil War","05.07.2016",0.643463362364117
"430","My 2 cents - #CaptainAmericaCivilWar (2016) https://t.co/H5jl871rYc 4/5 Stars. A solid Marvel movie. https://t.co/OYSnzAINPS","Los Angeles","Captain America: Civil War","05.07.2016",0.808530942539743
"431","""@chelsea_davison: I mean I'll support Captain America Civil War if it's the nominee but I prefer a 'Fake Indian' Elizabeth Warren movie.""","Los Angeles","Captain America: Civil War","05.07.2016",0.131142719258526
"432","RT @JoshuaYehl: Here's the 13 biggest differences between Marvel's Civil War movie and comic: https://t.co/Sz8mPzFPNZ https://t.co/Jyimii1K…","Los Angeles","Captain America: Civil War","05.07.2016",0.886500259837336
"433","I mean I'll support Captain America Civil War if it's the nominee but I'd still prefer an Elizabeth Warren movie.","Los Angeles","Captain America: Civil War","05.07.2016",0.496409390041921
"434","RT @TheWrap: #CaptainAmerica CivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.07.2016",0.819322172931952
"435","12 #MarvelComics to Read After ‘Captain America: Civil War’ Photos https://t.co/WW67OgUkfA #Movies #Movie https://t.co/wubpCL9GAb","Los Angeles","Captain America: Civil War","05.07.2016",0.654459678626473
"436","RT @dynamofire: wrote for @WeAreMel abt how #CaptainAmericaCivilWar is good partly bc it understands how privilege shapes worldviews https:…","Los Angeles","Captain America: Civil War","05.07.2016",0.143468371045415
"437","Pre Captain America Civil War movie viewing afternoon with the co-worker drinks! https://t.co/d9mVEZ0tBj","Los Angeles","Captain America: Civil War","05.07.2016",0.825619045332441
"438","""Captain America: Civil War"" #BoxOffice Projections Readjust to $180m from... https://t.co/9gXfNBYWwP #Movies #Movie https://t.co/XiGUXdasJr","Los Angeles","Captain America: Civil War","05.07.2016",0.320041086475059
"439","'Captain America: Civil War' (Movie Review) https://t.co/c0G1KYSxct - Internet Hip Hop Radio https://t.co/SzoYfyZnIm","Los Angeles","Captain America: Civil War","05.07.2016",0.8280560305979
"440","‘Captain America: Civil War’ (Movie Review) https://t.co/3wYeJ67Uw9 https://t.co/qzupz4VhKv","Los Angeles","Captain America: Civil War","05.07.2016",0.926691871537247
"441","‘Captain America: Civil War’ (Movie Review) https://t.co/tRs3QTJRTq https://t.co/Hzc82SHoRq","Los Angeles","Captain America: Civil War","05.07.2016",0.858854974320976
"442","#CaptainAmerica: #CivilWar Trails Batman Vs. Superman For Thursday Advance... https://t.co/WZwsycWpwH #Movies #Movie https://t.co/rt5VHORxOJ","Los Angeles","Captain America: Civil War","05.07.2016",0.865489082049699
"443","#CaptainAmerica: #CivilWar: A Whos-Who-in-the-MCU Guide https://t.co/Ye5ykCuy2u #Movies #Movie https://t.co/GeTwqTEEtF","Los Angeles","Captain America: Civil War","05.07.2016",0.151162012614366
"444","13 Biggest Civil War Movie/Comic Differences https://t.co/HQeXpbGrAM","Los Angeles","Captain America: Civil War","05.07.2016",0.652977498385791
"445","RT @THR: #CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/Y4eNVT78lJ","Los Angeles","Captain America: Civil War","05.07.2016",0.815669728394713
"446","How #CaptainAmerica: #CivilWar Connects To The Comics https://t.co/0F481ML1SE #Movies #Movie https://t.co/iDEsknQwU7","Los Angeles","Captain America: Civil War","05.07.2016",0.375576770623095
"447","RT @HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/UMlPFW3yU4 https://t.co/Ve1wEI9nRX","Los Angeles","Captain America: Civil War","05.07.2016",0.82432393083509
"448","RT @Silvino562: While Captain America-Civil War was a great movie they gave short shrift to the original story line. @AarontheBaaron Spidey…","Los Angeles","Captain America: Civil War","05.07.2016",0.861891097054801
"449","While Captain America-Civil War was a great movie they gave short shrift to the original story line. @AarontheBaaron Spidey did steal it!","Los Angeles","Captain America: Civil War","05.07.2016",0.97289732187822
"450","Here's the 13 biggest differences between Marvel's Civil War movie and comic: https://t.co/Sz8mPzFPNZ https://t.co/Jyimii1K2X","Los Angeles","Captain America: Civil War","05.07.2016",0.826367252651452
"451","Work movie outing to see Captain America Civil War. Thanks @glumobile! #glulb #teamcap","Los Angeles","Captain America: Civil War","05.07.2016",0.407391973897657
"452","#CaptainAmericaCivilWar so cool! Check out all these billboards https://t.co/QcSXnYYg4b &amp; costumes from the movie https://t.co/N1Ox9dN8ud","Los Angeles","Captain America: Civil War","05.07.2016",0.84823695902658
"453","'Captain America: Civil War': The Comic vs. the Movie https://t.co/UMlPFW3yU4 https://t.co/Ve1wEI9nRX","Los Angeles","Captain America: Civil War","05.07.2016",0.8477149606239
"454","RT @DrunkMonkeysWeb: Our glowing review of the epic #CaptainAmerica #CivilWar the best #Marvel movie yet. https://t.co/0sfzphL3YT https://t…","Los Angeles","Captain America: Civil War","05.07.2016",0.782621424161439
"455","#CaptainAmericaCivilWar is the thinking person's superhero movie, writes @chervillain https://t.co/glnEmA2kGU https://t.co/ty66UrcyCG","Los Angeles","Captain America: Civil War","05.07.2016",0.900136178036374
"456","Review: #CaptainAmericaCivilWar is a deeply felt film and one of Marvel's best https://t.co/e1qS1CYplq https://t.co/PnMYvVplAw","Los Angeles","Captain America: Civil War","05.07.2016",0.919203794211331
"457","'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal https://t.co/DEspkdpPwk https://t.co/BiBsqFnN86","Los Angeles","Captain America: Civil War","05.07.2016",0.989747136055524
"458","RT @thealexhluch: ""Captain America: Civil War"" or ""Paul Rudd and a 15-Year-Old Steal This Movie.""","Los Angeles","Captain America: Civil War","05.07.2016",0.716820705012832
"459","#CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/IEWAjIU33o","Los Angeles","Captain America: Civil War","05.07.2016",0.841208572208673
"460","#CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/lcEMdxrGzy","Los Angeles","Captain America: Civil War","05.07.2016",0.887227420698865
"461","#CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/Y4eNVT78lJ","Los Angeles","Captain America: Civil War","05.07.2016",0.821164388319678
"462","REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"": The Russo brother... https://t.co/fJkdXiOgsB #comics #geek #nerd","Los Angeles","Captain America: Civil War","05.07.2016",0.970467427238966
"463","REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/8LxJR2Icdo https://t.co/D4JZgWLGxn","Los Angeles","Captain America: Civil War","05.07.2016",0.89194832436008
"464","wrote for @WeAreMel abt how #CaptainAmericaCivilWar is good partly bc it understands how privilege shapes worldviews https://t.co/6vboh4Kyor","Los Angeles","Captain America: Civil War","05.07.2016",0.231753045379009
"465","Captain America Civil War has become not only my favorite comic book movie of all time but possibly one of my favorite movies of all time.","Los Angeles","Captain America: Civil War","05.07.2016",0.899629956445741
"466","Captain America: Civil War launches to $25 million at Thursday box office https://t.co/9BtUzVnrnk #Movies #Movie https://t.co/HftVSuJC4C","Los Angeles","Captain America: Civil War","05.07.2016",0.423431936271787
"467","Captain America: Civil War really is the best ""Avengers"" movie.. 
It's pretty damn good","Los Angeles","Captain America: Civil War","05.07.2016",0.999571270502574
"468","Captain America: Civil War- Movie Review/Epic or Not....IN HD @marvel @CaptainAmerica  #Marvel   https://t.co/kTXDTtewqo","Los Angeles","Captain America: Civil War","05.07.2016",0.613156176521299
"469","Not a bad movie.... — excited for Marvel's Captain America: Civil War","Los Angeles","Captain America: Civil War","05.07.2016",0.391864486641838
"470","RT @enews: 20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/QMpkFJ7ejF","Los Angeles","Captain America: Civil War","05.07.2016",0.944558273035752
"471","I am watching Captain America: Civil War #TelfieApp #CaptainAmericaCivilWar #voiceoftv https://t.co/otLoBimspm","Los Angeles","Captain America: Civil War","05.07.2016",0.675113260177783
"472","Really enjoyed Captain America: Civil War last night. Great action plus great comedy. Also can't wait for the #BlackPanther movie in 2018","Los Angeles","Captain America: Civil War","05.07.2016",0.999031596908157
"473","Captain America: Civil War is an awesome movie !","Los Angeles","Captain America: Civil War","05.07.2016",0.994237739505242
