"","tweet","city","movie","day","Sentiment_Score"
"588","watching Mother's Day at Buffalo Grove Movie Theater https://t.co/FtSHKfxsE0","Chicago","Mother’s Day","05.08.2016",0.894786936949973
"589","Tomorrow night don't miss @HorrorSociety's Trash Movie Night Mother's Day Marathon FREE! https://t.co/1G2eFznCG4 https://t.co/AnGgRwIePz","Chicago","Mother’s Day","05.08.2016",0.936076405466999
"590","In honor of Mother's day tomorrow https://t.co/90aM03Wuaf","Chicago","Mother’s Day","05.08.2016",0.70014555763604
"591","me: huh what's this ad for? a movie? hmm
.2 seconds later: oh shit it's a Mother's Day ad. prepare the fucking tears","Chicago","Mother’s Day","05.08.2016",0.0583981543517282
"592","In honor of Mother's day tomorrow https://t.co/U4pfdoNyvB","Chicago","Mother’s Day","05.08.2016",0.829092519325995
"593","I love song and movie. Deni's loved since she was baby. Happy early mother's day. I wish I had one, but luckier... https://t.co/kEdQDP31WT","Chicago","Mother’s Day","05.08.2016",0.940784316471807
"594","in honor of Mother's day tomorrow a look back https://t.co/jX2zarjrG1 #mothersday #chicago","Chicago","Mother’s Day","05.08.2016",0.472534660214079
"595","In honor of Mother's day tomorrow https://t.co/1ocLSrjmdi","Chicago","Mother’s Day","05.08.2016",0.69519645203929
"596","In honor of Mother's day tomorrow https://t.co/tfClrwtUO8","Chicago","Mother’s Day","05.08.2016",0.779590582600986
"597","In honor of Mother's day a fun look back! https://t.co/NZdFF9u1WS","Chicago","Mother’s Day","05.08.2016",0.92503592585752
"598","In honor of Mother's day tomorrow- a fun look back https://t.co/UT2axTDeeD","Chicago","Mother’s Day","05.08.2016",0.83175440621223
"599","Take your Mom to a movie for Mother’s Day - https://t.co/3AumSp7Dwr #QualityTime #MothersDay https://t.co/b6CGpeRbGj","Lincoln ","Mother’s Day","05.08.2016",0.50535763369352
"600","Celebrating Mother's Day a day early, since I'm heading to Iowa tomorrow for a week of ministry. The family is taking Mahria 2 movie/dinner.","Los Angeles","Mother’s Day","05.08.2016",0.677244638546897
"601","RT @TheWrap: EXCLU: @JenYamato, @TheAmyNicholson, @Roxanne73 to host @ElReyNetwork's Mother's Day Mara... https://t.co/uDPvddhTZo https://t…","Los Angeles","Mother’s Day","05.08.2016",0.808119189498912
"602","'Brave' Is A Perfect Mother's Day Movie https://t.co/WMZJLGS0Gd via @bustle","Los Angeles","Mother’s Day","05.08.2016",0.994243817127264
"603","nw: Mother's Day <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>

great movie. awesome cast. 5 stars!","Los Angeles","Mother’s Day","05.08.2016",0.999757679990788
"604","RT @Falcon_Theatre: Not sure what to get Mom for Mother's Day? Send her this story &amp; take her to see ""Mother's Day"" this weekend! https://t…","Los Angeles","Mother’s Day","05.08.2016",0.793805320458848
"605","RT @SymmetrytheBand: It's Mother's Day weekend!   Congratulations to the producers, cast and crew of the movie Mothers and Daughters... htt…","Los Angeles","Mother’s Day","05.08.2016",0.681213884339479
"606","Not sure what to get Mom for Mother's Day? Send her this story &amp; take her to see ""Mother's Day"" this weekend! https://t.co/IGdAm5OvDq","Los Angeles","Mother’s Day","05.08.2016",0.829384568791275
"607","Here’s the movie you’ll want to see on Mother’s Day https://t.co/wnnT7ndFwQ https://t.co/yxz33FUCJW","Los Angeles","Mother’s Day","05.08.2016",0.75829370457902
"608","Here’s the movie you’ll want to see on Mother’s Day https://t.co/45HgevJMVr https://t.co/5gmNBU2Egj","Los Angeles","Mother’s Day","05.08.2016",0.904172152617705
"609","STG's Kathryn Boole writes about ""Mother's Day"" in the Santa Monica Daily Press...https://t.co/s6zL8TXCZC","Los Angeles","Mother’s Day","05.08.2016",0.550645550201059
"610","From 'Sound of Music' to 'The Help': 8 incredible movies for a Mother's Day movie marathon: Since it's ... https://t.co/IxqDDWzmTB #poll","Los Angeles","Mother’s Day","05.08.2016",0.963034388805949
"611","Need a gift for #MothersDay !? :D 
https://t.co/vOGYM6TkhQ","Los Angeles","Mother’s Day","05.08.2016",0.619294288779061
"612","BROOKLYN ended up being the perfect movie to watch with my mom at the onset of Mother's Day weekend. With a box of tissues to share.","Los Angeles","Mother’s Day","05.08.2016",0.983457437044116
"613","RT @TheThomason: The movie Mother's Day should be one scene of ordering flowers online then 2 hours of Garry Marshall laughing in a hot tub…","Los Angeles","Mother’s Day","05.08.2016",0.728494591672252
"614","The movie Mother's Day should be one scene of ordering flowers online then 2 hours of Garry Marshall laughing in a hot tub full of wet cash.","Los Angeles","Mother’s Day","05.08.2016",0.802089462839664
"615","Enjoyed the movie Mother's Day. I laughed, I cried. 
https://t.co/rLXSpBGRGB
Happy Mother's Day to all who care for others.","Los Angeles","Mother’s Day","05.08.2016",0.998188452588255
"616","THE ANGRY BIRDS MOVIE - Hatchlings Mother's Day Greeting (HD) https://t.co/QSN54fZ9vs via @YouTube","Los Angeles","Mother’s Day","05.08.2016",0.381056695660605
"617","Mother's Day Movie Review &amp; Film Summary (2016) Roger Ebert https://t.co/JlYfIE516l https://t.co/QZ2vniFwUl","Seattle","Mother’s Day","05.08.2016",0.688662008616004
"618","Starting out my Mother's Day movie weekend with some Prince!<ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> https://t.co/lFMiR7AKKq","Houston","Mother’s Day","05.08.2016",0.95337567532438
"619","Kevin Durant's mom getting a movie called ""The Real MVP"" on lifetime on Mother's Day <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Houston","Mother’s Day","05.08.2016",0.643776193672318
"620","Just saw Papa: Hemingway In Cuba. Good movie! I always like learning a bit more about one of my favorite writers.","New York City","Papa: Hemingway in Cuba","05.08.2016",0.993950647494444
"621","RT @FilmBookdotCom: Video Movie Review: #RATCHETANDCLANK: Why Video Games Should Stay As Video Games https://t.co/gDebvZeGbx https://t.co/U…","New York City","Ratchet & Clank","05.08.2016",0.140975748682447
"622","Video Movie Review: RATCHET &amp; CLANK (2016): Why Video Games Should Stay As Video Games https://t.co/WnsTUz66ie","New York City","Ratchet & Clank","05.08.2016",0.146476734376615
"623","Video Movie Review: #RATCHETANDCLANK: Why Video Games Should Stay As Video Games https://t.co/gDebvZeGbx https://t.co/UPUtZoCB57","New York City","Ratchet & Clank","05.08.2016",0.312525230789902
"624","My movie date to see #Ratchet&amp;Clank no matter what is going on in life if God woke you up you… https://t.co/zZlx8eSn9h","New York City","Ratchet & Clank","05.08.2016",0.589414042135015
"625","I went to see the Ratchet And Clank movie and I hate it, it sucks and it's one of the worst movies of 2016!","New York City","Ratchet & Clank","05.08.2016",0.000527879394974174
"626","RT @RogersBase: We live in a world where an Angry Birds movie is better than a Ratchet and Clank movie. Crazy stuff.","Chicago","Ratchet & Clank","05.08.2016",0.90763867880544
"627","We live in a world where an Angry Birds movie is better than a Ratchet and Clank movie. Crazy stuff.","Chicago","Ratchet & Clank","05.08.2016",0.957684256360558
"628","@WPG_Derpchu free movie! Go find him. Make him take you to Ratchet and Clank.","Chicago","Ratchet & Clank","05.08.2016",0.366066870997236
"629","Video Movie Review: RATCHET &amp; CLANK (2016): Why Video Games Should Stay As Video Games https://t.co/7CtjPQ5Kty","Los Angeles","Ratchet & Clank","05.08.2016",0.119209938875248
"630","RT @TheLACosplayCon: It's movie night!  Check out Ratchet &amp; Clank the Movie! https://t.co/lTXz5RR5ol","Los Angeles","Ratchet & Clank","05.08.2016",0.24201544860304
"631","I'm not sure what to think of the fact that the Angry Birds Movie will probably be way better than the Ratchet &amp; Clank movie.","Los Angeles","Ratchet & Clank","05.08.2016",0.689961347034079
"632","RT @dkayevo: “@ssj4raditz: The Ratchet &amp; Clank movie was quite enjoyable! Thanks to @JATactor @dkayevo for reprising their iconic roles! :)…","Los Angeles","Ratchet & Clank","05.08.2016",0.982052250858606
"633","RT @zesty_movies: Ratchet &amp; Clank review: #VideoGame makes a clunker of a kids #Movie https://t.co/ZnNCdu14W2 #Movies https://t.co/LcM1JK87…","Los Angeles","Ratchet & Clank","05.08.2016",0.110848807805532
"634","Ratchet &amp; Clank review: #VideoGame makes a clunker of a kids #Movie https://t.co/ZnNCdu14W2 #Movies https://t.co/LcM1JK87O2","Los Angeles","Ratchet & Clank","05.08.2016",0.170393625687399
"635","Just saw the ratchet and clank movie, and it is awesome to see a video game make it to the big screen, many memories arose","Los Angeles","Ratchet & Clank","05.08.2016",0.990115746176794
"636","@RogersBase I heard the ratchet and clank movie was booty.","Seattle","Ratchet & Clank","05.08.2016",0.623433515948815
"637","There should honestly be more hype for the ratchet and clank movie because I know more people played those games than read the avengers","Seattle","Ratchet & Clank","05.08.2016",0.252650642080458
"638","Watched the Ratchet and Clank movie. Not bad. Beginning felt a bit forced but it managed to ease into itself afterwards. Overall pretty good","Denver ","Ratchet & Clank","05.08.2016",0.994695689335768
"639","Despite super drag sequences, #Viva is not much of a movie. https://t.co/ZP21LY4Vig","Los Angeles","Viva","05.08.2016",0.0386368434296696
"640","#Keanu is hands down (paws down?) the funniest movie I've seen all year <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9>","Boston","Keanu","05.08.2016",0.996874682139632
"641","Movie Review: Keanu – Endearing and Hilarious at the Same Time. https://t.co/T1jFOFTDgT","New York City","Keanu","05.08.2016",0.994684199278205
"642","RT @Tribeca: In GREEN ROOM, Jeremy Saulnier pulls off a tricky horror balancing act. @MBarone's take: https://t.co/EKnyjGUklc https://t.co/…","New York City","Keanu","05.08.2016",0.148935065305829
"643","@LolaPlusG hi Lola <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>. Have seen the kitty movie Keanu <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>? I saw it. It was really funny <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>.","New York City","Keanu","05.08.2016",0.925079332826174
"644","In GREEN ROOM, Jeremy Saulnier pulls off a tricky horror balancing act. @MBarone's take: https://t.co/EKnyjGUklc https://t.co/1aQ2xNoQr8","New York City","Keanu","05.08.2016",0.370113397149458
"645","@LolaPlusG hi Lola <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>. Have you seen the movie Keanu yet <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>?","New York City","Keanu","05.08.2016",0.844426868649139
"646","Can You Identify The Keanu Reeves Movie From Just 1 GIF? https://t.co/y9ub88JoSt","New York City","Keanu","05.08.2016",0.504131836588421
"647","RT @esquire: Ranking the best cats in movie history: https://t.co/9d2BRAb7cu https://t.co/4hnhzDLfnY","New York City","Keanu","05.08.2016",0.944791535453585
"648","Ranking the best cats in movie history: https://t.co/9d2BRAb7cu https://t.co/4hnhzDLfnY","New York City","Keanu","05.08.2016",0.966414240355795
"649","MOVIE REVIEW: 'Keanu' is puss and galoots. https://t.co/NlHtxIJNDv","New York City","Keanu","05.08.2016",0.762609091941772
"650","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/kNotOZ3DKP https://t.co/ncrUIqeeq3","New York City","Keanu","05.08.2016",0.698257392143767
"651","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/PKTNe1tE2b https://t.co/8LU798E0VV","New York City","Keanu","05.08.2016",0.789320541074182
"652","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/UsPHkwu4kU https://t.co/bfLLyNlRz5","New York City","Keanu","05.08.2016",0.622990559806602
"653","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/A0vA47zlgB https://t.co/Dq4Kv4nMWT","New York City","Keanu","05.08.2016",0.851916171874072
"654","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/HKZPqBGEF9 https://t.co/PgrP8uLqDk","New York City","Keanu","05.08.2016",0.79301524963496
"655","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/mf7jubZrBq https://t.co/m6sfv0LbqA","New York City","Keanu","05.08.2016",0.831664615647611
"656","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/wifOLFWpGw https://t.co/qzW7OTAF7a","New York City","Keanu","05.08.2016",0.645790255948899
"657","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/4oLwI1hcj0 https://t.co/uAJtsXwbvJ","New York City","Keanu","05.08.2016",0.752191400756263
"658","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/pH4UHYaJTE https://t.co/m0kBr2kTdL","New York City","Keanu","05.08.2016",0.608183954979372
"659","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/GCDhbywnT9 https://t.co/aGp0ZaWtqZ","New York City","Keanu","05.08.2016",0.872441429087635
"660","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/Tk48Tq9c9a https://t.co/RkeLMjL6w7","New York City","Keanu","05.08.2016",0.724614402592563
"661","KEANU PLUSH CAT -~  BRAND NEW AUTHENTIC MOVIE PROMO! - Bid Now! Only $38.0 https://t.co/m5WAGJxIPs https://t.co/q1oXhguqdQ","New York City","Keanu","05.08.2016",0.870917426671456
"662","@BloodyPopcorn Isn't ""Permanent Record"" a VERY early Keanu Reeves movie #12Monkeys @12MonkeysSyFy","New York City","Keanu","05.08.2016",0.0681062187740326
"663","RT @ThePlaylist: Latest @adjustyourtrack #podcast Takes A Look At #KEANU https://t.co/QIULMA8q2Q https://t.co/RxXYzK48mq","New York City","Keanu","05.08.2016",0.931391953419981
"664","If they ever make another Mortal Kombat movie they better cast Keanu Reeves as Kenshi","Los Angeles","Keanu","05.08.2016",0.254444370399318
"665","New When Lake movie poster reviews, starting next week. #keanu #civilwar #junglebook","Los Angeles","Keanu","05.08.2016",0.579681361681469
"666","Here are my thoughts on Keanu. The cat movie, not the actor movie. https://t.co/pIcCS4GXvu","Los Angeles","Keanu","05.08.2016",0.497694678740707
"667","RT @KingBach: My homies movie is out in theaters NOW!! It's hilarious! @JordanPeele @KeeganMKey #KEANU https://t.co/u383HfRckN","Los Angeles","Keanu","05.08.2016",0.824864893780842
"668","Just saw #Keanu and laughed through the entire movie. @KeeganMKey &amp; @JordanPeele are down right hilarious!","Los Angeles","Keanu","05.08.2016",0.902105052272382
"669","Keanu | Anatomy of a #Movie https://t.co/gB5rgHDXcQ #Movies https://t.co/EE5xE7Zz0L","Los Angeles","Keanu","05.08.2016",0.165962931923951
"670","Seeing #Keanu at #AlamoDrafthouse because who doesn't want to watch a bad action R-rated movie about rescuing a kitten?","Denver ","Keanu","05.08.2016",0.315539517133722
"671","Zoe Saldana playing the role of NINA Simone is making me nervous....  I'm afraid to watch that movie. I Love Zoe, but...","New York City","Nina","05.08.2016",0.810781404995432
"672","Nina Simone's music will be in the movie about my life that they make when I'm gone.","New York City","Nina","05.08.2016",0.896871591456698
"673","RT @Realbrianaroy: My Interview with  @nbc 6 news about the movie RECLAIM which I played a lead role ""NINA""<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> alongside of @johncusack http…","Los Angeles","Nina","05.08.2016",0.606493954321719
"674","Im at a movie theatre again for Nixon &amp; Elvis.","New York City","Elvis & Nixon","05.08.2016",0.768376494429353
"675","if i ever watch elvis n nixon know it's bc sky ferreira is in it why is there a movie about a photograph who knows but sky ferreira is in it","Los Angeles","Elvis & Nixon","05.08.2016",0.0517792659957128
"676","RT @BuzzFeed: Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","The Meddler","05.08.2016",0.868822557906633
"677","I love this movie recommendation of ""The Meddler"" by @Metlandia https://t.co/UhUraII6hH via @thetastebudapp #movies https://t.co/gViE3J9lUR","New York City","The Meddler","05.08.2016",0.850719370788751
"678","Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","The Meddler","05.08.2016",0.880774433368851
"679","Movie night at @AngelikaNewYork. Agreed to see whatever was showing conveniently when I got here. Looks like it's The Meddler.","New York City","The Meddler","05.08.2016",0.146415578047967
"680","Here’s the movie you’ll want to see on Mother’s Day https://t.co/wnnT7ndFwQ https://t.co/yxz33FUCJW","Los Angeles","The Meddler","05.08.2016",0.75829370457902
"681","Here’s the movie you’ll want to see on Mother’s Day https://t.co/45HgevJMVr https://t.co/5gmNBU2Egj","Los Angeles","The Meddler","05.08.2016",0.904172152617705
"682","Movie Review: Green Room https://t.co/opXlctdzJx https://t.co/MfFbE6GbuR","Boston","Green Room","05.08.2016",0.573521696000416
"683","@Doug_Tilley also are we really calling GREEN ROOM a horror movie? I think of it more as an action/thriller...","Boston","Green Room","05.08.2016",0.654985849359571
"684","RT @Tribeca: In GREEN ROOM, Jeremy Saulnier pulls off a tricky horror balancing act. @MBarone's take: https://t.co/EKnyjGUklc https://t.co/…","New York City","Green Room","05.08.2016",0.148935065305829
"685","In GREEN ROOM, Jeremy Saulnier pulls off a tricky horror balancing act. @MBarone's take: https://t.co/EKnyjGUklc https://t.co/1aQ2xNoQr8","New York City","Green Room","05.08.2016",0.370113397149458
"686","Hey guys. Green Room is a really awesome movie. Please go see Green Room.","New York City","Green Room","05.08.2016",0.528106676834188
"687","the green room was literally the scariest movie","New York City","Green Room","05.08.2016",0.747137539203381
"688","i saw ""green room"" and i am confident in saying that it was not only the movie i hoped it would be but also the greatest movie of all time","New York City","Green Room","05.08.2016",0.910597476997613
"689","Green Room was fuckin great. Brutal movie","New York City","Green Room","05.08.2016",0.937338158607671
"690","dude green room was such a good movie","Los Angeles","Green Room","05.08.2016",0.895381509897265
"691","#GreenRoom review: Punk horror #Movie you never knew you always wanted https://t.co/tZ0gKD6NEh #Movies https://t.co/zjc2vcrUQE","Los Angeles","Green Room","05.08.2016",0.900742787272372
"692","@K_ALICEGREER have you seen this movie GREEN ROOM? @davidgross_man and i saw it today and really liked it.","Los Angeles","Green Room","05.08.2016",0.809909044313557
"693","go see Green Room movie ASAP. So good.","Seattle","Green Room","05.08.2016",0.72470910948127
"694","Find this Event&amp;More May 07,2016: Redline: 9:00pm: The Green Room At Warehouse Live. Redline on 5/7/2016 at 9...  https://t.co/FjdLnh15ex","Houston","Green Room","05.08.2016",0.223788690544643
"695","Sin Alas Movie Review &amp; Film Summary (2016) | Roger Ebert https://t.co/HayvnvsBdJ","New York City","Sin Alas","05.08.2016",0.310967160107461
"696","4 fabulous movie moms to watch, again, this Mother's Day https://t.co/UT2yWfCIAp","Boston","Mother's Day","05.08.2016",0.987845776608027
"697","RT @BuzzFeed: Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","Mother's Day","05.08.2016",0.868822557906633
"698","RT @ScreenMediaFilm: We're about to crack the top #25 overall on @iTunesMovies - Help #MothersAndDaughters climb to #1 for Mother's Day! ht…","New York City","Mother's Day","05.08.2016",0.208812339422675
"699","Mother's Day movie for Girls Night Out: https://t.co/9Li5TGdIfn @Fandango @Lindt_Chocolate #SITCcelebratesMothersDay https://t.co/U9zzV80fyj","New York City","Mother's Day","05.08.2016",0.508663473663191
"700","@ReaganGomez motherhood is it being Mother's Day weekend &amp; your teenager is still hitting you up for movie money &amp; a pick up at midnight <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>","New York City","Mother's Day","05.08.2016",0.721983589097614
"701","Watching #GOTG a day before Mother's Day is such a bad idea. That beginning of the movie never gets easier to watch. #Ididntcry #maybeabit","New York City","Mother's Day","05.08.2016",0.357875442070054
"702","Watching Mother's Day..Jason Sudeikis is such a great jerk in this movie","New York City","Mother's Day","05.08.2016",0.879325071667814
"703","Bad Moms is the Kind of Mother’s Day Movie Women Deserve https://t.co/3J5lQGRaMJ","New York City","Mother's Day","05.08.2016",0.149444003546136
"704","We're about to crack the top #25 overall on @iTunesMovies - Help #MothersAndDaughters climb to #1 for Mother's Day! https://t.co/ExHCyXv4CO","New York City","Mother's Day","05.08.2016",0.375923378373565
"705","Awww Happy Mother's Day From The Baby Birds of The Angry Bird Movie https://t.co/93LXUVtqG6 #generalbuzzworthy","New York City","Mother's Day","05.08.2016",0.903625250633207
"706","@BuzzFeed sure as hell won't be the Mother's Day movie","New York City","Mother's Day","05.08.2016",0.305376731453133
"707","Here’s the movie you’ll want to see on Mother’s Day https://t.co/Dy5k6Zs9Vp https://t.co/jmSz3h4cud","New York City","Mother's Day","05.08.2016",0.880774433368851
"708","RT @GlobalGrind: Kevin Durant’s mom gets her own movie just in time for Mother's Day https://t.co/RFEBVs902H https://t.co/Aefh45lhU5","New York City","Mother's Day","05.08.2016",0.495398095263139
"709","Awww Happy Mother's Day From The Baby Birds of The Angry Bird Movie https://t.co/ByYwYCWZjI #generalbuzzworthy","New York City","Mother's Day","05.08.2016",0.810215323197479
"710","I'd like to have a word with the people who released the new Captain America movie on Mother's Day weekend.","New York City","Mother's Day","05.08.2016",0.946990464714569
"711","For Mother's Day I'm going to let my mom watch every Jane Austen movie and not make fun of it while it's playing. Maybe.","New York City","Mother's Day","05.08.2016",0.548642426144002
"712","From 'Sound of Music' to 'The Help': 8 incredible movies for a Mother's Day movie marathon - Daily News &amp; Analysis https://t.co/jN15mbRyJw","New York City","Mother's Day","05.08.2016",0.922570224943915
"713","I asked my mom CAN we watch a movie for Mother's Day she said ..ill call you #partymoms <ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","New York City","Mother's Day","05.08.2016",0.167680656323025
"714","Is that movie Mother's Day out yet?","New York City","Mother's Day","05.08.2016",0.942733598426077
"715","4 fabulous movie moms to watch, again, this Mother’s Day... https://t.co/CzPL4Dpp7G https://t.co/KHiTcsErV1","New York City","Mother's Day","05.08.2016",0.995930871801499
"716","4 fabulous movie moms to watch, again, this Mother's Day: by Betsy Shaw posted in Mom Stori... https://t.co/xY9LfgEfiK #LotsToLearn #Mom","New York City","Mother's Day","05.08.2016",0.912462194073136
"717","4 fabulous movie moms to watch, again, this Mother's Day: by Betsy Shaw posted in Mom Stories There hav... https://t.co/6dDeUFPWuJ #Baby","New York City","Mother's Day","05.08.2016",0.969355827721669
"718","THE ANGRY BIRDS MOVIE - Hatchlings Mother's Day Greeting (HD) https://t.co/4bw6jIGVsv via @YouTube","New York City","Mother's Day","05.08.2016",0.217886530026296
"719","watching Mother's Day at Buffalo Grove Movie Theater https://t.co/FtSHKfxsE0","Chicago","Mother's Day","05.08.2016",0.894786936949973
"720","Tomorrow night don't miss @HorrorSociety's Trash Movie Night Mother's Day Marathon FREE! https://t.co/1G2eFznCG4 https://t.co/AnGgRwIePz","Chicago","Mother's Day","05.08.2016",0.936076405466999
"721","In honor of Mother's day tomorrow https://t.co/90aM03Wuaf","Chicago","Mother's Day","05.08.2016",0.70014555763604
"722","me: huh what's this ad for? a movie? hmm
.2 seconds later: oh shit it's a Mother's Day ad. prepare the fucking tears","Chicago","Mother's Day","05.08.2016",0.0583981543517282
"723","In honor of Mother's day tomorrow https://t.co/U4pfdoNyvB","Chicago","Mother's Day","05.08.2016",0.829092519325995
"724","I love song and movie. Deni's loved since she was baby. Happy early mother's day. I wish I had one, but luckier... https://t.co/kEdQDP31WT","Chicago","Mother's Day","05.08.2016",0.940784316471807
"725","in honor of Mother's day tomorrow a look back https://t.co/jX2zarjrG1 #mothersday #chicago","Chicago","Mother's Day","05.08.2016",0.472534660214079
"726","In honor of Mother's day tomorrow https://t.co/1ocLSrjmdi","Chicago","Mother's Day","05.08.2016",0.69519645203929
"727","In honor of Mother's day tomorrow https://t.co/tfClrwtUO8","Chicago","Mother's Day","05.08.2016",0.779590582600986
"728","In honor of Mother's day a fun look back! https://t.co/NZdFF9u1WS","Chicago","Mother's Day","05.08.2016",0.92503592585752
"729","In honor of Mother's day tomorrow- a fun look back https://t.co/UT2axTDeeD","Chicago","Mother's Day","05.08.2016",0.83175440621223
"730","Take your Mom to a movie for Mother’s Day - https://t.co/3AumSp7Dwr #QualityTime #MothersDay https://t.co/b6CGpeRbGj","Lincoln ","Mother's Day","05.08.2016",0.50535763369352
"731","Celebrating Mother's Day a day early, since I'm heading to Iowa tomorrow for a week of ministry. The family is taking Mahria 2 movie/dinner.","Los Angeles","Mother's Day","05.08.2016",0.677244638546897
"732","RT @TheWrap: EXCLU: @JenYamato, @TheAmyNicholson, @Roxanne73 to host @ElReyNetwork's Mother's Day Mara... https://t.co/uDPvddhTZo https://t…","Los Angeles","Mother's Day","05.08.2016",0.808119189498912
"733","'Brave' Is A Perfect Mother's Day Movie https://t.co/WMZJLGS0Gd via @bustle","Los Angeles","Mother's Day","05.08.2016",0.994243817127264
"734","nw: Mother's Day <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>

great movie. awesome cast. 5 stars!","Los Angeles","Mother's Day","05.08.2016",0.999757679990788
"735","RT @Falcon_Theatre: Not sure what to get Mom for Mother's Day? Send her this story &amp; take her to see ""Mother's Day"" this weekend! https://t…","Los Angeles","Mother's Day","05.08.2016",0.793805320458848
"736","RT @SymmetrytheBand: It's Mother's Day weekend!   Congratulations to the producers, cast and crew of the movie Mothers and Daughters... htt…","Los Angeles","Mother's Day","05.08.2016",0.681213884339479
"737","Not sure what to get Mom for Mother's Day? Send her this story &amp; take her to see ""Mother's Day"" this weekend! https://t.co/IGdAm5OvDq","Los Angeles","Mother's Day","05.08.2016",0.829384568791275
"738","Here’s the movie you’ll want to see on Mother’s Day https://t.co/wnnT7ndFwQ https://t.co/yxz33FUCJW","Los Angeles","Mother's Day","05.08.2016",0.75829370457902
"739","Here’s the movie you’ll want to see on Mother’s Day https://t.co/45HgevJMVr https://t.co/5gmNBU2Egj","Los Angeles","Mother's Day","05.08.2016",0.904172152617705
"740","STG's Kathryn Boole writes about ""Mother's Day"" in the Santa Monica Daily Press...https://t.co/s6zL8TXCZC","Los Angeles","Mother's Day","05.08.2016",0.550645550201059
"741","From 'Sound of Music' to 'The Help': 8 incredible movies for a Mother's Day movie marathon: Since it's ... https://t.co/IxqDDWzmTB #poll","Los Angeles","Mother's Day","05.08.2016",0.963034388805949
"742","Need a gift for #MothersDay !? :D 
https://t.co/vOGYM6TkhQ","Los Angeles","Mother's Day","05.08.2016",0.619294288779061
"743","BROOKLYN ended up being the perfect movie to watch with my mom at the onset of Mother's Day weekend. With a box of tissues to share.","Los Angeles","Mother's Day","05.08.2016",0.983457437044116
"744","RT @TheThomason: The movie Mother's Day should be one scene of ordering flowers online then 2 hours of Garry Marshall laughing in a hot tub…","Los Angeles","Mother's Day","05.08.2016",0.728494591672252
"745","The movie Mother's Day should be one scene of ordering flowers online then 2 hours of Garry Marshall laughing in a hot tub full of wet cash.","Los Angeles","Mother's Day","05.08.2016",0.802089462839664
"746","Enjoyed the movie Mother's Day. I laughed, I cried. 
https://t.co/rLXSpBGRGB
Happy Mother's Day to all who care for others.","Los Angeles","Mother's Day","05.08.2016",0.998188452588255
